"solution_id","configuration_id","scenario_id","aidres_sector_id","horizon","electricity_[mwh/t]","electricity_[gj/t]","alternative_fuel_mixture_[gj/t]","biomass_[gj/t]","biomass_waste_[gj/t]","coal_[gj/t]","coke_[gj/t]","crude_oil_[gj/t]","hydrogen_[gj/t]","methanol_[gj/t]","ammonia_[gj/t]","naphtha_[gj/t]","natural_gas_[gj/t]","plastic_mix_[gj/t]","alternative_fuel_mixture_[t/t]","biomass_[t/t]","biomass_waste_[t/t]","coal_[t/t]","coke_[t/t]","crude_oil_[t/t]","hydrogen_[t/t]","methanol_[t/t]","ammonia_[t/t]","naphtha_[t/t]","natural_gas_[t/t]","plastic_mix_[t/t]","totex_[eur/t]","opex_var_[eur/t]","co2_allowance_[eur/t]","opex_cst_[eur/t]","opex_[eur/t]","capex_[eur/t]","direct_emission_[tco2/t]","total_emission_[tco2/t]","direct_emission_reduction_[%]","total_emission_reduction_[%]","captured_co2_[tco2/t]","product_name","configuration_name","sector_name"
"1295","189","1","4","2030","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","696.6618561","748.9405899","-185.4","45.12126624","608.6618561","88","-1.236","-1.087142214","635.1","274.6","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1296","189","2","4","2030","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","696.6618561","748.9405899","-185.4","45.12126624","608.6618561","88","-1.236","-1.087142214","635.1","274.6","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1297","189","3","4","2030","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","958.4418561","1010.72059","-185.4","45.12126624","870.4418561","88","-1.236","-1.087142214","635.1","274.6","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1298","189","4","4","2030","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","958.4418561","1010.72059","-185.4","45.12126624","870.4418561","88","-1.236","-1.087142214","635.1","274.6","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1299","189","5","4","2050","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","253.1268561","552.6055899","-432.6","45.12126624","165.1268561","88","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1300","189","6","4","2050","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","253.1268561","552.6055899","-432.6","45.12126624","165.1268561","88","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1301","189","7","4","2050","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","384.0168561","683.4955899","-432.6","45.12126624","296.0168561","88","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1302","189","8","4","2050","1.24048","4.46573","0","81.3999","0","0","0","0","15.69141","0","0","0","0","0","0","4.7052","0","0","0","0","0.13089","0","0","0","0","0","384.0168561","683.4955899","-432.6","45.12126624","296.0168561","88","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-MEA","Refineries"
"1303","190","1","4","2030","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","779.6611945","820.9399283","-185.4","45.12126624","680.6611945","99","-1.236","-0.301785586","635.1","148.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1304","190","2","4","2030","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","779.6611945","820.9399283","-185.4","45.12126624","680.6611945","99","-1.236","-0.301785586","635.1","148.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1305","190","3","4","2030","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","779.6611945","820.9399283","-185.4","45.12126624","680.6611945","99","-1.236","-0.301785586","635.1","148.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1306","190","4","4","2030","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","779.6611945","820.9399283","-185.4","45.12126624","680.6611945","99","-1.236","-0.301785586","635.1","148.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1307","190","5","4","2050","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","532.4611945","820.9399283","-432.6","45.12126624","433.4611945","99","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1308","190","6","4","2050","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","532.4611945","820.9399283","-432.6","45.12126624","433.4611945","99","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1309","190","7","4","2050","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","532.4611945","820.9399283","-432.6","45.12126624","433.4611945","99","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1310","190","8","4","2050","7.78512","28.02641","0","81.3999","0","0","0","0","0","0","0","0","0","0","0","4.7052","0","0","0","0","0","0","0","0","0","0","532.4611945","820.9399283","-432.6","45.12126624","433.4611945","99","-1.236","-1.236","635.1","298.5","1.236","refineries-light-liquid-fuel","(BM+H2)MeOH-AEL-MEA","Refineries"
"1311","191","1","4","2030","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2186.563314","1158.163379","90.3","183.0999342","1431.563314","755","0.602","2.559459233","-160.6","-311.1","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1312","191","2","4","2030","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2186.563314","1158.163379","90.3","183.0999342","1431.563314","755","0.602","2.559459233","-160.6","-311.1","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1313","191","3","4","2030","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2186.563314","1158.163379","90.3","183.0999342","1431.563314","755","0.602","2.559459233","-160.6","-311.1","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1314","191","4","4","2030","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2186.563314","1158.163379","90.3","183.0999342","1431.563314","755","0.602","2.559459233","-160.6","-311.1","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1315","191","5","4","2050","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2306.963314","1158.163379","210.7","183.0999342","1551.963314","755","0.602","0.602","-160.6","3.3","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1316","191","6","4","2050","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2306.963314","1158.163379","210.7","183.0999342","1551.963314","755","0.602","0.602","-160.6","3.3","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1317","191","7","4","2050","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2306.963314","1158.163379","210.7","183.0999342","1551.963314","755","0.602","0.602","-160.6","3.3","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1318","191","8","4","2050","16.31216","58.72373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2306.963314","1158.163379","210.7","183.0999342","1551.963314","755","0.602","0.602","-160.6","3.3","0","refineries-light-liquid-fuel","(COEL)FT","Refineries"
"1319","192","1","4","2030","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2108.692992","1164.704851","9","179.9881404","1353.692992","755","0.06","2.028515241","74","-225.8","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1320","192","2","4","2030","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2108.692992","1164.704851","9","179.9881404","1353.692992","755","0.06","2.028515241","74","-225.8","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1321","192","3","4","2030","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2108.692992","1164.704851","9","179.9881404","1353.692992","755","0.06","2.028515241","74","-225.8","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1322","192","4","4","2030","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2108.692992","1164.704851","9","179.9881404","1353.692992","755","0.06","2.028515241","74","-225.8","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1323","192","5","4","2050","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2120.692992","1164.704851","21","179.9881404","1365.692992","755","0.06","0.06","74","90.4","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1324","192","6","4","2050","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2120.692992","1164.704851","21","179.9881404","1365.692992","755","0.06","0.06","74","90.4","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1325","192","7","4","2050","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2120.692992","1164.704851","21","179.9881404","1365.692992","755","0.06","0.06","74","90.4","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1326","192","8","4","2050","16.40429","59.05541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2120.692992","1164.704851","21","179.9881404","1365.692992","755","0.06","0.06","74","90.4","0.542","refineries-light-liquid-fuel","(COEL)FT-MEA","Refineries"
"1327","193","1","4","2030","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2171.203619","1167.998071","57.75","190.4555489","1416.203619","755","0.385","2.359081246","-66.7","-278.9","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1328","193","2","4","2030","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2171.203619","1167.998071","57.75","190.4555489","1416.203619","755","0.385","2.359081246","-66.7","-278.9","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1329","193","3","4","2030","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2171.203619","1167.998071","57.75","190.4555489","1416.203619","755","0.385","2.359081246","-66.7","-278.9","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1330","193","4","4","2030","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2171.203619","1167.998071","57.75","190.4555489","1416.203619","755","0.385","2.359081246","-66.7","-278.9","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1331","193","5","4","2050","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2248.203619","1167.998071","134.75","190.4555489","1493.203619","755","0.385","0.385","-66.7","38.2","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1332","193","6","4","2050","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2248.203619","1167.998071","134.75","190.4555489","1493.203619","755","0.385","0.385","-66.7","38.2","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1333","193","7","4","2050","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2248.203619","1167.998071","134.75","190.4555489","1493.203619","755","0.385","0.385","-66.7","38.2","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1334","193","8","4","2050","16.45068","59.22239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2248.203619","1167.998071","134.75","190.4555489","1493.203619","755","0.385","0.385","-66.7","38.2","0","refineries-light-liquid-fuel","(COEL)MeOH","Refineries"
"1335","194","1","4","2030","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2121.345304","1172.178199","5.7","188.467105","1366.345304","755","0.038","2.019146252","83.5","-224.3","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1336","194","2","4","2030","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2121.345304","1172.178199","5.7","188.467105","1366.345304","755","0.038","2.019146252","83.5","-224.3","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1337","194","3","4","2030","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2121.345304","1172.178199","5.7","188.467105","1366.345304","755","0.038","2.019146252","83.5","-224.3","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1338","194","4","4","2030","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2121.345304","1172.178199","5.7","188.467105","1366.345304","755","0.038","2.019146252","83.5","-224.3","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1339","194","5","4","2050","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2128.945304","1172.178199","13.3","188.467105","1373.945304","755","0.038","0.038","83.5","93.9","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1340","194","6","4","2050","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2128.945304","1172.178199","13.3","188.467105","1373.945304","755","0.038","0.038","83.5","93.9","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1341","194","7","4","2050","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2128.945304","1172.178199","13.3","188.467105","1373.945304","755","0.038","0.038","83.5","93.9","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1342","194","8","4","2050","16.50955","59.43434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2128.945304","1172.178199","13.3","188.467105","1373.945304","755","0.038","0.038","83.5","93.9","0.346","refineries-light-liquid-fuel","(COEL)MeOH-MEA","Refineries"
"1343","195","0","4","2018","0.03986","0.14351","0","0","0","0","0","67.22939","0","0","0","0","2.50958","0","0","0","0","0","0","1.56822","0","0","0","0","0.05126","0","666.8814679","602.2337793","5.7288","14.91888868","622.8814679","44","0.231","0.622573543","0","0","0","refineries-light-liquid-fuel","EU-mix-2018","Refineries"
"1344","196","1","4","2030","0.350793983","1.262867966","0","7.720774092","0","0","0","60.20055728","0.06224446","0","0","0","2.150603075","0","0","0.44628826","0","0","0","1.404262599","0.000518714","0","0","0","0.043926943","0","702.4907075","586.4130729","29.3429505","19.23826413","634.9942875","67.49642","0.19561967","0.579422428","15.3","6.9","0.0126508","refineries-light-liquid-fuel","EU-mix-2030","Refineries"
"1345","196","2","4","2030","0.350793983","1.262867966","0","7.720774092","0","0","0","60.20055728","0.06224446","0","0","0","2.150603075","0","0","0.44628826","0","0","0","1.404262599","0.000518714","0","0","0","0.043926943","0","717.425463","601.3478284","29.3429505","19.23826413","649.929043","67.49642","0.19561967","0.579422428","15.3","6.9","0.0126508","refineries-light-liquid-fuel","EU-mix-2030","Refineries"
"1346","196","3","4","2030","0.350793983","1.262867966","0","7.720774092","0","0","0","60.20055728","0.06224446","0","0","0","2.150603075","0","0","0.44628826","0","0","0","1.404262599","0.000518714","0","0","0","0.043926943","0","703.5281357","587.4505011","29.3429505","19.23826413","636.0317157","67.49642","0.19561967","0.579422428","15.3","6.9","0.0126508","refineries-light-liquid-fuel","EU-mix-2030","Refineries"
"1347","196","4","4","2030","0.350793983","1.262867966","0","7.720774092","0","0","0","60.20055728","0.06224446","0","0","0","2.150603075","0","0","0.44628826","0","0","0","1.404262599","0.000518714","0","0","0","0.043926943","0","718.4628912","602.3852566","29.3429505","19.23826413","650.9664712","67.49642","0.19561967","0.579422428","15.3","6.9","0.0126508","refineries-light-liquid-fuel","EU-mix-2030","Refineries"
"1348","198","5","4","2050","1.973636014","7.105086114","0","28.1514428","0","0","0","38.31739083","0.226971763","0","0","0","1.078086123","0","0","1.627253729","0","0","0","0.893806989","0.001891469","0","0","0","0.022018171","0","815.5522083","576.9088523","35.3258815","38.97705453","651.2117883","164.34042","0.10093109","0.316342372","56.3","49.2","0.0599744","refineries-light-liquid-fuel","EU-mix-2050","Refineries"
